#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD1806
#Date Time: 2023-10-16 11:25:37.493
#Sample rate: 909091Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 115 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 20 mV/div Offset: 8 mV Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 35 mV Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.004505233333333334,-3.024658126040032e-05,0.000268931221304898
-0.004504133333333334,-3.024658126040032e-05,0.000268931221304898
-0.004503033333333334,-3.024658126040032e-05,0.000268931221304898
-0.004501933333333334,-3.024658126040032e-05,0.0009465191747371107
-0.004500833333333334,-3.024658126040032e-05,0.000268931221304898
-0.004499733333333334,-3.024658126040032e-05,-6.986275541136233e-05
-0.004498633333333334,-0.0003685280067342069,-6.986275541136233e-05
-0.004497533333333334,-0.0003685280067342069,0.000268931221304898
-0.004496433333333334,-3.024658126055417e-05,0.0006077251980210044
-0.004495333333333334,-0.0003685280067342069,0.000268931221304898
-0.004494233333333334,-0.0003685280067342069,0.000268931221304898
-0.004493133333333334,-0.0007068094322080134,0.000268931221304898
-0.004492033333333334,-0.0007068094322080134,0.0006077251980210044
-0.004490933333333334,-0.0007068094322080134,0.0006077251980211584
-0.004489833333333334,-0.0003685280067342069,0.000268931221304898
-0.004488733333333334,-0.0003685280067342069,0.000268931221304898
-0.004487633333333334,-3.024658126024649e-05,-6.986275541120827e-05
-0.004486533333333334,0.0003080348442134062,0.000268931221304898
-0.004485433333333334,-3.024658126040032e-05,-6.986275541136233e-05
-0.004484333333333334,-3.024658126040032e-05,-6.986275541136233e-05
-0.004483233333333334,0.0003080348442134062,-6.986275541136233e-05
-0.004482133333333334,-3.024658126040032e-05,0.0006077251980211584
-0.004481033333333334,-0.0003685280067342069,0.0006077251980211584
-0.004479933333333334,-0.0003685280067342069,0.0002689312213050521
-0.004478833333333334,-0.0003685280067342069,0.000268931221304898
-0.004477733333333334,-0.0007068094322078595,0.000268931221304898
-0.004476633333333334,-0.0007068094322080134,-6.986275541136233e-05
-0.004475533333333334,-0.0003685280067343607,0.0006077251980208503
-0.004474433333333334,-0.0003685280067342069,0.0006077251980211584
-0.004473333333333334,-0.0007068094322078595,0.0006077251980210044
