#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD1806
#Date Time: 2023-11-30 22:09:11.110
#Sample rate: 884956Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 135 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 20 mV/div Offset: 14 mV Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 65 mV Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.003197335400562288,-0.002212774231131373,-0.001261075296186881
-0.003196205400562287,-0.00255105565660518,-0.001261075296186881
-0.003195075400562288,-0.00255105565660518,-0.001261075296186881
-0.003193945400562288,-0.002212774231131373,-0.001599869272903148
-0.003192815400562288,-0.00255105565660518,-0.001261075296186881
-0.003191685400562287,-0.002212774231130912,-0.001261075296187035
-0.003190555400562288,-0.001197929954709952,-0.001599869272903148
-0.003189425400562288,-0.001874492805657567,-0.001261075296186881
-0.003188295400562288,-0.00255105565660518,-0.001261075296186881
-0.003187165400562288,-0.002212774231131527,-0.001599869272902994
-0.003186035400562288,-0.00255105565660518,-0.001261075296186881
-0.003184905400562288,-0.002212774231131373,-0.0009222813194706275
-0.003183775400562288,-0.002212774231131373,-0.0009222813194706275
-0.003182645400562288,-0.002889337082078679,-0.0009222813194706275
-0.003181515400562288,-0.00255105565660518,-0.001261075296186881
-0.003180385400562288,-0.002212774231131373,-0.001261075296186881
-0.003179255400562288,-0.001874492805657567,-0.001599869272902994
-0.003178125400562288,-0.001874492805657567,-0.001261075296187035
-0.003176995400562288,-0.00255105565660518,-0.001261075296186881
-0.003175865400562288,-0.00255105565660518,-0.001261075296186881
-0.003174735400562287,-0.002212774231131681,-0.001599869272903148
-0.003173605400562288,-0.002889337082078679,-0.001599869272903148
-0.003172475400562288,-0.00255105565660518,-0.001938663249619402
-0.003171345400562288,-0.00255105565660518,-0.001261075296186881
-0.003170215400562287,-0.002551055656605026,-0.001599869272902994
-0.003169085400562288,-0.002212774231131373,-0.001261075296186881
-0.003167955400562288,-0.002212774231131373,-0.0009222813194706275
-0.003166825400562288,-0.00255105565660518,-0.001261075296186881
-0.003165695400562288,-0.002212774231131527,-0.001261075296186881
-0.003164565400562288,-0.002212774231131373,-0.001599869272903148
-0.003163435400562288,-0.001874492805657567,-0.001938663249619402
-0.003162305400562288,-0.001874492805657567,-0.001599869272903148
-0.003161175400562288,-0.002212774231131219,-0.001261075296187035
-0.003160045400562288,-0.001874492805657567,-0.001261075296186881
-0.003158915400562288,-0.002212774231131373,-0.0009222813194706275
-0.003157785400562288,-0.002551055656605026,-0.001261075296186881
-0.003156655400562288,-0.002212774231131527,-0.001261075296186881
-0.003155525400562288,-0.00255105565660518,-0.001261075296186881
-0.003154395400562288,-0.00255105565660518,-0.001599869272903148
-0.003153265400562287,-0.00255105565660518,-0.001938663249619402
-0.003152135400562288,-0.00255105565660518,-0.001938663249619402
-0.003151005400562288,-0.002212774231131373,-0.001938663249619402
-0.003149875400562288,-0.00255105565660518,-0.001938663249619402
-0.003148745400562287,-0.002212774231131527,-0.00159986927290284
-0.003147615400562288,-0.00255105565660518,-0.0009222813194706275
-0.003146485400562288,-0.00255105565660518,-0.001261075296186881
-0.003145355400562288,-0.002212774231131373,-0.001261075296186881
-0.003144225400562287,-0.002212774231131219,-0.001599869272902994
-0.003143095400562288,-0.001874492805657567,-0.001261075296186881
-0.003141965400562288,-0.002212774231131373,-0.0009222813194706275
-0.003140835400562288,-0.001874492805657567,-0.001261075296186881
-0.003139705400562288,-0.002212774231131219,-0.001261075296186881
-0.003138575400562288,-0.00255105565660518,-0.001261075296186881
-0.003137445400562288,-0.00255105565660518,-0.001261075296186881
-0.003136315400562288,-0.002212774231131373,-0.001261075296186881
-0.003135185400562288,-0.002212774231131373,-0.001261075296186881
-0.003134055400562288,-0.002212774231131373,-0.001261075296186881
-0.003132925400562288,-0.002212774231131373,-0.001261075296186881
-0.003131795400562287,-0.001874492805657721,-0.001261075296186881
-0.003130665400562288,-0.002212774231131219,-0.001261075296186881
-0.003129535400562288,-0.00255105565660518,-0.001261075296186881
-0.003128405400562288,-0.00255105565660518,-0.001261075296186881
-0.003127275400562287,-0.002212774231131527,-0.001599869272902994
-0.003126145400562288,-0.00255105565660518,-0.001261075296186881
-0.003125015400562288,-0.002212774231131373,-0.001599869272903148
-0.003123885400562288,-0.00255105565660518,-0.001938663249619402
-0.003122755400562287,-0.002212774231131527,-0.001261075296187035
-0.003121625400562288,-0.00255105565660518,-0.001599869272903148
-0.003120495400562288,-0.00255105565660518,-0.001599869272903148
-0.003119365400562288,-0.002889337082078986,-0.001599869272903148
-0.003118235400562288,-0.002551055656605334,-0.001261075296187035
-0.003117105400562288,-0.002212774231131373,-0.001261075296186881
-0.003115975400562288,-0.00255105565660518,-0.001938663249619402
-0.003114845400562288,-0.002212774231131373,-0.001938663249619248
-0.003113715400562288,-0.002212774231131373,-0.001599869272903302
