Time(s)\disp(mm)\Force(Lb)\Force(Lb)
0.000000000000000000e+00	4.451375522997957468e+00	-1.942987320000000073e+00	1.632704689863842651e+00
1.001001001001000992e-03	4.454032600493621707e+00	-1.975363520000000150e+00	1.567437317196167523e+00
2.002002002002001985e-03	4.454522160899643701e+00	-2.020690200000000214e+00	1.697972062531518000e+00
3.003003003003002977e-03	4.453980873582418454e+00	-1.930036840000000087e+00	1.600071003530005198e+00
4.004004004004003969e-03	4.454240498261119896e+00	-1.988314000000000137e+00	1.600071003530005198e+00
5.005005005005004962e-03	4.454831144668806253e+00	-2.001264480000000123e+00	1.632704689863842651e+00
6.006006006006005954e-03	4.454456547050311244e+00	-2.007739720000000005e+00	1.534803630862329848e+00
7.007007007007006946e-03	4.453126666781159315e+00	-1.942987320000000073e+00	1.567437317196167523e+00
8.008008008008007939e-03	4.451769206093944220e+00	-1.955937800000000282e+00	1.567437317196167523e+00
9.009009009009008931e-03	4.450794287002466376e+00	-1.891185400000000350e+00	1.534803630862329848e+00
1.001001001001000992e-02	4.450113739015682413e+00	-1.904135880000000114e+00	1.502169944528492396e+00
1.101101101101101092e-02	4.449765934964873715e+00	-1.832908240000000077e+00	1.469536258194654943e+00
1.201201201201201191e-02	4.449352195563701429e+00	-1.787581560000000236e+00	1.469536258194654943e+00
1.301301301301301290e-02	4.448232161810679486e+00	-1.819957760000000313e+00	1.404268885526979593e+00
1.401401401401401389e-02	4.446377013625279595e+00	-1.696928200000000331e+00	1.339001512859304244e+00
1.501501501501501488e-02	4.444245110465647741e+00	-1.761680600000000041e+00	1.241100453857791219e+00
1.601601601601601588e-02	4.442408052101302296e+00	-1.606274840000000204e+00	1.208466767523953767e+00
1.701701701701701513e-02	4.440428751644580174e+00	-1.580373880000000231e+00	1.143199394856278639e+00
1.801801801801801786e-02	4.437415496848531760e+00	-1.502671000000000090e+00	1.143199394856278639e+00
1.901901901901902059e-02	4.434696094151094670e+00	-1.457344320000000248e+00	1.110565708522440964e+00
2.002002002002001985e-02	4.433703795544977844e+00	-1.308413800000000071e+00	1.045298335854765615e+00
2.102102102102101910e-02	4.432763337299318707e+00	-1.321364280000000058e+00	9.800309631870904870e-01
2.202202202202202183e-02	4.430021407713883974e+00	-1.198334720000000075e+00	9.473972768532528121e-01
2.302302302302302456e-02	4.425838228437227961e+00	-1.185384240000000089e+00	7.842288451840646601e-01
2.402402402402402382e-02	4.421536863379327720e+00	-1.062354679999999885e+00	7.842288451840646601e-01
2.502502502502502307e-02	4.418303957239475110e+00	-1.023503240000000147e+00	6.536940998487140719e-01
2.602602602602602580e-02	4.415908926267118062e+00	-9.846517999999999660e-01	5.557930408472013806e-01
2.702702702702702853e-02	4.412726168627051138e+00	-8.421965199999998930e-01	4.578919818456884672e-01
2.802802802802802778e-02	4.407979767482737010e+00	-6.932660000000000489e-01	3.599909228441755538e-01
2.902902902902902704e-02	4.402709490277284310e+00	-6.285136000000000056e-01	2.620898638426626404e-01
3.003003003003002977e-02	4.398456000060987137e+00	-4.601573600000000153e-01	1.641888048411497825e-01
3.103103103103103250e-02	4.395624426589620271e+00	-2.918011200000000249e-01	6.628774583963688294e-02
3.203203203203203175e-02	4.393273907266785905e+00	-3.695039999999999436e-01	-9.688068582955121355e-02
3.303303303303303101e-02	4.390442962404335958e+00	3.196087999999999707e-02	-2.600491174987393794e-01
3.403403403403403027e-02	4.387054327381020080e+00	7.081231999999999804e-02	-3.579501765002521818e-01
3.503503503503503647e-02	4.383453617990729967e+00	2.003171200000000152e-01	-5.211186081694403338e-01
3.603603603603603572e-02	4.380208929127488382e+00	2.391685600000000023e-01	-5.863859808371156834e-01
3.703703703703703498e-02	4.377880756575843080e+00	5.435048399999999891e-01	-7.169207261724660496e-01
3.803803803803804118e-02	4.375646861882505512e+00	5.953067600000000459e-01	-8.800891578416540906e-01
3.903903903903904044e-02	4.372307720835913791e+00	7.830887200000000714e-01	-1.010623903177004790e+00
4.004004004004003969e-02	4.368883247542304282e+00	6.276829600000000120e-01	-1.206426021180030395e+00
4.104104104104103895e-02	4.366991958907266991e+00	8.737420800000000876e-01	-1.271693393847705744e+00
4.204204204204203821e-02	4.366354741325904065e+00	1.029147840000000036e+00	-1.467495511850731349e+00
4.304304304304304440e-02	4.365987216445054386e+00	1.080949760000000204e+00	-1.336960766515380872e+00
4.404404404404404366e-02	4.365707796358013759e+00	1.055048800000000009e+00	-1.467495511850731349e+00
4.504504504504504292e-02	4.365622457128798928e+00	1.074474520000000100e+00	-1.467495511850731349e+00
4.604604604604604912e-02	4.365427128942791057e+00	1.074474520000000100e+00	-1.434861825516893896e+00
4.704704704704704837e-02	4.365470333769069455e+00	1.061524040000000113e+00	-1.434861825516893896e+00
4.804804804804804763e-02	4.366085367542286377e+00	1.067999279999999995e+00	-1.434861825516893896e+00
4.904904904904904689e-02	4.365911477813830821e+00	1.042098320000000022e+00	-1.402228139183055999e+00
5.005005005005004615e-02	4.364925669650142837e+00	1.061524040000000113e+00	-1.402228139183055999e+00
5.105105105105105234e-02	4.365089447764724184e+00	1.048573559999999905e+00	-1.369594452849218325e+00
5.205205205205205160e-02	4.366207485824288526e+00	1.061524040000000113e+00	-1.402228139183055999e+00
5.305305305305305086e-02	4.367071417724991633e+00	1.055048800000000009e+00	-1.369594452849218325e+00
5.405405405405405705e-02	4.368039840970255661e+00	1.055048800000000009e+00	-1.369594452849218325e+00
5.505505505505505631e-02	4.368546959460545054e+00	1.055048800000000009e+00	-1.369594452849218325e+00
5.605605605605605557e-02	4.367472869938488600e+00	1.061524040000000113e+00	-1.369594452849218325e+00
