#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD1806
#Date Time: 2023-11-21 11:36:18.787
#Sample rate: 1.16279e+06Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 135 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 20 mV/div Offset: 16 mV Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 30 mV Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.002091777540842648,-0.002489241547123286,-0.0005582658555982022
-0.002090917540842648,-0.002150960121649479,-0.0005582658555982022
-0.002090057540842648,-0.0028275229725974,-0.0002194718788822499
-0.002089197540842649,-0.003504085823544705,-0.0008970598323144625
-0.002088337540842648,-0.002827522972597092,-0.0008970598323144625
-0.002087477540842648,-0.002827522972597092,-0.0005582658555982022
-0.002086617540842648,-0.003165804398070899,-0.0008970598323144625
-0.002085757540842649,-0.002827522972597092,-0.0008970598323144625
-0.002084897540842648,-0.003165804398070899,-0.0005582658555982022
-0.002084037540842648,-0.002827522972597092,-0.0008970598323144625
-0.002083177540842648,-0.002827522972597092,-0.0008970598323144625
-0.002082317540842648,-0.003165804398070899,-0.0008970598323144625
-0.002081457540842649,-0.003165804398070899,-0.0008970598323144625
-0.002080597540842648,-0.002827522972597092,-0.0008970598323144625
-0.002079737540842648,-0.002827522972597092,-0.0008970598323144625
-0.002078877540842648,-0.003165804398070899,-0.0008970598323144625
-0.002078017540842649,-0.002827522972597092,-0.001235853809030723
-0.002077157540842648,-0.002489241547123286,-0.0008970598323144625
-0.002076297540842648,-0.002827522972597092,-0.0005582658555982022
-0.002075437540842648,-0.002489241547123286,-0.0008970598323144625
-0.002074577540842648,-0.00248924154712344,-0.0008970598323143085
-0.002073717540842649,-0.002827522972597092,-0.0005582658555982022
-0.002072857540842648,-0.003165804398070899,-0.0008970598323144625
-0.002071997540842648,-0.002827522972597092,-0.0005582658555982022
-0.002071137540842648,-0.002489241547123286,-0.001235853809030723
-0.002070277540842649,-0.002489241547123286,-0.001235853809030723
-0.002069417540842648,-0.002489241547123286,-0.0005582658555982022
-0.002068557540842648,-0.002827522972597092,-0.0005582658555982022
-0.002067697540842648,-0.002827522972597092,-0.0005582658555982022
-0.002066837540842649,-0.00248924154712344,-0.0002194718788820958
-0.002065977540842649,-0.003504085823544705,-0.0008970598323144625
-0.002065117540842648,-0.002827522972597092,-0.0005582658555982022
-0.002064257540842648,-0.002489241547123286,-0.0002194718788819418
